Film.Ratings.Link,film.title,Year,runtime,Director,Language,country,half.star,one.star,one.half.star,two.star,two.half.star,three.star,three.half.star,four.star,four.half.star,five.star,AvgRating
https://letterboxd.com/csi/film/21/rating-histogram/,21,2008,123,Robert Luketic,English,USA,462,1353,2023,6680,8726,16254,9858,5647,986,1031,2.927923425
https://letterboxd.com/csi/film/211/rating-histogram/,211,2018,86,York Alec Shackleton,English,USA,389,490,308,373,207,136,48,44,10,14,1.623080733
https://letterboxd.com/csi/film/22-bullets/rating-histogram/,22 Bullets,2010,117,Richard Berry,French,France,30,82,132,399,609,1325,848,387,82,84,2.99032177
https://letterboxd.com/csi/film/22-july/rating-histogram/,22-Jul,2018,143,Paul Greengrass,English,Iceland,139,318,526,1730,2297,5370,4068,3023,502,596,3.126608864
https://letterboxd.com/csi/film/24-hours-to-live/rating-histogram/,24 Hours to Live,2017,94,Brian Smrz,English,USA,45,145,199,568,638,805,287,117,17,25,2.560084329
https://letterboxd.com/csi/film/24-redemption/rating-histogram/,24: Redemption,2008,102,Jon Cassar,English,USA,14,35,40,203,253,666,440,272,47,72,3.103819785
https://letterboxd.com/csi/film/247f/rating-histogram/,247°F,2011,88,Levan Bakhia,English,Georgia,90,175,151,243,170,178,59,26,3,10,2.050226244
https://letterboxd.com/csi/film/26682/rating-histogram/,Tell Your Children,1938,66,Louis J. Gasnier,English,USA,684,1099,585,840,450,573,219,178,33,114,1.893089005
https://letterboxd.com/csi/film/27-dresses/rating-histogram/,27 Dresses,2008,111,Anne Fletcher,English,USA,762,2039,2018,6123,5958,11306,5140,5066,914,2415,2.897582712
https://letterboxd.com/csi/film/28-days/rating-histogram/,28 Days,2000,103,Betty Thomas,English,USA,124,429,527,1960,2185,4037,1608,1195,191,431,2.853117364
https://letterboxd.com/csi/film/28-hotel-rooms/rating-histogram/,28 Hotel Rooms,2012,82,Matt Ross,English,USA,12,31,40,119,149,191,160,106,15,19,2.882422803
https://letterboxd.com/csi/film/28-weeks-later/rating-histogram/,28 Weeks Later,2007,100,Juan Carlos Fresnadillo,English,Spain,357,916,1227,5083,7043,18297,13743,9273,1485,1393,3.135819576
https://letterboxd.com/csi/film/3-2-1-frankie-go-boom/rating-histogram/,"3, 2, 1... Frankie Go Boom",2012,89,Jordan Roberts,,English,23,38,50,112,121,163,105,41,7,6,2.602102102
https://letterboxd.com/csi/film/3-2012/rating-histogram/,3,2012,145,Aishwarya R. Dhanush,Tamil,India,9,16,23,63,90,250,176,163,42,55,3.255918828
https://letterboxd.com/csi/film/3-days-to-kill/rating-histogram/,3 Days to Kill,2014,113,McG,English,France,304,749,952,2185,2129,2820,1195,625,87,128,2.523313048
https://letterboxd.com/csi/film/3-from-hell/rating-histogram/,3 from Hell,2019,115,Rob Zombie,English,USA,434,949,1090,2364,2434,3650,2031,1434,266,411,2.699362677
https://letterboxd.com/csi/film/3-generations/rating-histogram/,3 Generations,2015,87,Gaby Dellal,English,USA,189,312,397,1088,1143,1996,909,634,134,272,2.785411366
https://letterboxd.com/csi/film/3-headed-shark-attack/rating-histogram/,3-Headed Shark Attack,2015,90,Christopher Ray,English,USA,325,331,134,153,73,78,28,17,1,16,1.442474048
https://letterboxd.com/csi/film/3-hearts/rating-histogram/,3 Hearts,2014,100,Benoît Jacquot,French,Belgium,9,41,56,137,149,189,119,78,14,17,2.743510507
https://letterboxd.com/csi/film/3-men-and-a-baby/rating-histogram/,3 Men and a Baby,1987,102,Leonard Nimoy,English,USA,100,393,437,1852,2318,5072,2145,1437,206,431,2.928983392
https://letterboxd.com/csi/film/3-men-and-a-little-lady/rating-histogram/,3 Men and a Little Lady,1990,104,Emile Ardolino,English,USA,94,369,477,1263,1108,1459,447,350,44,143,2.551616267
https://letterboxd.com/csi/film/3-ninjas-high-noon-at-mega-mountain/rating-histogram/,3 Ninjas: High Noon at Mega Mountain,1998,93,Sean McNamara,English,USA,499,677,338,459,167,215,52,34,7,45,1.599879663
https://letterboxd.com/csi/film/3-ninjas-kick-back/rating-histogram/,3 Ninjas Kick Back,1994,93,Charles T. Kanganis,English,Japan,153,406,408,867,526,648,197,138,8,91,2.271934922
https://letterboxd.com/csi/film/3-ninjas-knuckle-up/rating-histogram/,3 Ninjas Knuckle Up,1994,85,Shin Sang-ok,English,USA,125,311,266,499,284,307,79,52,11,50,2.109627016
https://letterboxd.com/csi/film/3-ninjas/rating-histogram/,3 Ninjas,1992,84,Jon Turteltaub,English,USA,188,537,571,1469,1228,1750,593,442,73,263,2.562904133
https://letterboxd.com/csi/film/30-days-of-night-dark-days/rating-histogram/,30 Days of Night: Dark Days,2010,92,Ben Ketai,English,USA,203,417,422,628,343,297,81,56,5,23,1.93979798
https://letterboxd.com/csi/film/30-days-of-night/rating-histogram/,30 Days of Night,2007,113,David Slade,English,New Zealand,234,731,1021,3743,5004,11070,7749,5560,955,1079,3.086186938
https://letterboxd.com/csi/film/30-miles-from-nowhere/rating-histogram/,30 Miles from Nowhere,2018,83,Caitlin Koller,English,USA,86,171,145,280,226,193,58,42,3,13,2.124075596
https://letterboxd.com/csi/film/30-minutes-or-less/rating-histogram/,30 Minutes or Less,2011,83,Ruben Fleischer,English,USA,554,1827,2475,6715,7222,9094,3469,1543,213,266,2.552145126
https://letterboxd.com/csi/film/300-rise-of-an-empire/rating-histogram/,300: Rise of an Empire,2014,102,Noam Murro,English,USA,1517,3619,4185,9928,8671,10976,4675,2717,449,654,2.482275116
https://letterboxd.com/csi/film/300/rating-histogram/,300,2006,117,Zack Snyder,English,USA,2110,4134,3748,12976,14590,41549,34149,36278,7995,9300,3.266794143
https://letterboxd.com/csi/film/3000-miles-to-graceland/rating-histogram/,3000 Miles to Graceland,2001,125,Demian Lichtenstein,English,USA,140,495,426,1210,1140,1672,702,426,66,93,2.576609105
https://letterboxd.com/csi/film/3022/rating-histogram/,3022,2019,90,John Suits,English,USA,71,112,136,280,192,176,50,46,3,8,2.17132216
https://letterboxd.com/csi/film/3096-days/rating-histogram/,3096 Days,2013,111,Sherry Hormann,German,Germany,87,178,215,634,825,2060,1168,1103,234,378,3.123728567
https://letterboxd.com/csi/film/31-2016/rating-histogram/,31,2016,102,Rob Zombie,English,UK,779,1498,1447,2700,2375,3049,1573,1186,267,401,2.487626841
https://letterboxd.com/csi/film/32-malasana-street/rating-histogram/,32 Malasana Street,2020,104,Albert Pintó,Spanish,Spain,152,272,319,809,744,965,421,248,34,61,2.515031056
https://letterboxd.com/csi/film/34-2018/rating-histogram/,T-34,2018,139,Alexey Sidorov,Russian,Russian Federation,17,47,67,162,230,534,433,378,83,118,3.213146448
https://letterboxd.com/csi/film/36-china-town/rating-histogram/,36 China Town,2006,140,Mastan Alibhai Burmawalla,Hindi,India,20,49,52,118,111,178,70,50,9,21,2.6179941
https://letterboxd.com/csi/film/360/rating-histogram/,360,2011,110,Fernando Meirelles,English,Austria,26,110,159,457,502,854,425,288,41,54,2.807441701
https://letterboxd.com/csi/film/365-days-2020/rating-histogram/,365 Days,2020,116,Barbara Bialowas,Polish,Poland,22486,8169,2258,2921,1055,1555,475,581,91,637,1.081945411
https://letterboxd.com/csi/film/36th-precinct/rating-histogram/,36th Precinct,2004,111,Olivier Marchal,French,France,7,25,38,115,137,375,441,319,76,45,3.275982256
https://letterboxd.com/csi/film/4-44-last-day-on-earth/rating-histogram/,4:44 Last Day on Earth,2011,82,Abel Ferrara,English,USA,107,171,153,397,408,652,552,544,217,197,3.029281931
https://letterboxd.com/csi/film/4-moons/rating-histogram/,4 Moons,2014,110,Sergio Tovar Velarde,Spanish,Mexico,22,41,55,149,166,468,418,427,89,107,3.273944387
https://letterboxd.com/csi/film/40-days-and-40-nights/rating-histogram/,40 Days and 40 Nights,2002,94,Michael Lehmann,English,USA,604,1180,1104,2707,2182,2548,812,411,38,97,2.293332192
https://letterboxd.com/csi/film/400-days/rating-histogram/,400 Days,2015,91,Matt Osterman,English,USA,133,217,225,387,254,232,88,39,6,10,2.053425519
https://letterboxd.com/csi/film/4321/rating-histogram/,4.3.2.1,2010,117,Noel Clarke,English,UK,51,82,74,193,207,269,146,79,20,31,2.605034722
https://letterboxd.com/csi/film/44-inch-chest/rating-histogram/,44 Inch Chest,2009,95,Malcolm Venville,English,UK,12,35,49,168,202,356,201,156,41,32,2.951677316
https://letterboxd.com/csi/film/47-meters-down-uncaged/rating-histogram/,47 Meters Down: Uncaged,2019,90,Johannes Roberts,English,USA,1429,2850,2688,4754,3271,3561,1364,853,125,316,2.182523219
https://letterboxd.com/csi/film/47-meters-down/rating-histogram/,47 Meters Down,2017,89,Johannes Roberts,English,UK,1168,2757,2939,6385,5977,7964,3263,2081,286,559,2.492000959
https://letterboxd.com/csi/film/47-ronin-2013/rating-histogram/,47 Ronin,2013,119,Carl Rinsch,English,Hungary,872,2351,2577,5870,5127,6809,2861,1795,276,462,2.495948276
https://letterboxd.com/csi/film/4bia/rating-histogram/,4bia,2008,120,Banjong Pisanthanakun,Thai,Thailand,7,22,14,63,135,299,252,198,29,29,3.202767176
https://letterboxd.com/csi/film/4th-man-out/rating-histogram/,4th Man Out,2015,87,Andrew Nackman,English,USA,61,151,164,508,673,1487,896,667,132,195,3.0320227
https://letterboxd.com/csi/film/4x4/rating-histogram/,4x4,2019,87,Mariano Cohn,Spanish,Argentina,202,194,147,318,237,317,138,86,8,12,2.180831826
https://letterboxd.com/csi/film/5-against-the-house/rating-histogram/,5 Against the House,1955,84,Phil Karlson,English,USA,5,14,25,136,257,404,171,64,9,3,2.840533088
https://letterboxd.com/csi/film/5-card-stud/rating-histogram/,5 Card Stud,1968,103,Henry Hathaway,English,USA,2,12,15,85,161,349,201,75,13,10,2.997833153
https://letterboxd.com/csi/film/5-cm/rating-histogram/,5 cm,2012,125,Rizal Mantovani,Indonesian,Indonesia,16,22,38,135,147,449,259,263,44,67,3.16875
https://letterboxd.com/csi/film/5-flights-up/rating-histogram/,5 Flights Up,2014,92,Richard Loncraine,English,USA,24,57,99,312,395,724,342,222,27,63,2.879690949
https://letterboxd.com/csi/film/5-headed-shark-attack/rating-histogram/,5 Headed Shark Attack,2017,90,Nick Lyon,English,USA,241,252,114,102,47,48,13,14,3,25,1.454016298
https://letterboxd.com/csi/film/5-in-the-afternoon/rating-histogram/,5 in the Afternoon,2017,90,Mehran Modiri,Persian (Farsi),Iran,319,161,63,93,33,42,7,9,3,2,1.220628415
https://letterboxd.com/csi/film/50-first-dates/rating-histogram/,50 First Dates,2004,99,Peter Segal,English,USA,1459,4036,3877,13663,15506,38542,23158,21293,3907,9150,3.13434405
https://letterboxd.com/csi/film/5150-elms-way/rating-histogram/,5150 Elm's Way,2009,110,Éric Tessier,French,Canada,7,6,17,62,74,221,189,140,29,31,3.239690722
https://letterboxd.com/csi/film/52-pick-up/rating-histogram/,52 Pick-Up,1986,110,John Frankenheimer,English,USA,7,31,52,212,313,859,873,661,128,64,3.27859375
https://letterboxd.com/csi/film/52-tuesdays/rating-histogram/,52 Tuesdays,2013,114,Sophie Hyde,English,Australia,14,12,37,79,112,287,246,173,41,24,3.152195122
https://letterboxd.com/csi/film/54/rating-histogram/,54,1998,106,Mark Christopher,English,USA,68,271,358,1226,1194,1776,763,430,68,116,2.692743222
https://letterboxd.com/csi/film/55-days-at-peking/rating-histogram/,55 Days at Peking,1963,154,Nicholas Ray,English,USA,5,20,26,108,161,305,212,116,24,21,3.02004008
https://letterboxd.com/csi/film/5th-ave-girl/rating-histogram/,5th Ave Girl,1939,83,Gregory La Cava,English,USA,2,3,4,23,73,170,119,97,6,11,3.218503937
https://letterboxd.com/csi/film/6-balloons/rating-histogram/,6 Balloons,2018,75,Marja-Lewis Ryan,English,USA,81,164,249,736,975,1472,730,537,72,122,2.829992215
https://letterboxd.com/csi/film/6-below-miracle-on-the-mountain/rating-histogram/,6 Below: Miracle on the Mountain,2017,97,Scott Waugh,English,USA,23,78,86,263,271,294,96,73,8,20,2.531353135
https://letterboxd.com/csi/film/6-bullets/rating-histogram/,6 Bullets,2012,115,Ernie Barbarash,English,USA,35,72,81,213,193,273,106,59,7,21,2.530188679
https://letterboxd.com/csi/film/6-days/rating-histogram/,6 Days,2017,95,Toa Fraser,English,New Zealand,43,82,168,646,950,1684,841,449,74,82,2.900378561
https://letterboxd.com/csi/film/6-souls/rating-histogram/,6 Souls,2010,112,Måns Mårlind,English,USA,108,261,355,826,820,994,428,254,34,75,2.544765343
https://letterboxd.com/csi/film/6-underground/rating-histogram/,6 Underground,2019,128,Michael Bay,English,USA,4008,7054,5816,11321,9647,13863,6990,5325,1009,1724,2.472489776
https://letterboxd.com/csi/film/6-years/rating-histogram/,6 Years,2015,84,Hannah Fidell,,English,862,1392,1035,2630,1906,2577,1067,857,118,297,2.37893415
https://letterboxd.com/csi/film/600-miles/rating-histogram/,600 Miles,2015,85,Gabriel Ripstein,Spanish,USA,9,25,33,93,150,246,174,85,9,9,2.896158463
https://letterboxd.com/csi/film/61-days/rating-histogram/,61 Days,2016,115,Yüksel Aksu,Turkish,Turkey,37,75,78,304,350,854,720,523,102,151,3.156386976
https://letterboxd.com/csi/film/68-kill/rating-histogram/,68 Kill,2017,92,Trent Haaga,English,USA,146,229,278,648,735,1366,943,713,126,196,2.908921933
https://letterboxd.com/csi/film/7-and-8/rating-histogram/,7 and 8,2007,93,Salvatore Ficarra,Italian,Italy,11,41,36,98,123,277,156,91,17,51,2.970588235
https://letterboxd.com/csi/film/7-chinese-brothers/rating-histogram/,7 Chinese Brothers,2015,75,Bob Byington,,English,7,29,60,157,223,363,227,125,23,22,2.905339806
https://letterboxd.com/csi/film/7-days-in-entebbe/rating-histogram/,7 Days in Entebbe,2018,107,José Padilha,English,UK,50,155,220,886,993,1357,609,342,51,55,2.721386181
https://letterboxd.com/csi/film/7-days-in-havana/rating-histogram/,7 Days in Havana,2012,129,Benicio del Toro,Spanish,Cuba,14,51,47,179,230,388,211,118,19,43,2.874230769
https://letterboxd.com/csi/film/7-dwarves-the-forest-is-not-enough/rating-histogram/,7 Dwarves: The Forest Is Not Enough,2006,95,Sven Unterwaldt Jr.,German,Germany,218,427,357,527,310,298,131,70,11,30,1.989281211
https://letterboxd.com/csi/film/7-husbands-for-hurmuz/rating-histogram/,7 Husbands for Hurmuz,2009,120,Ezel Akay,Turkish,Turkey,36,77,67,202,168,273,123,114,20,47,2.706299911
https://letterboxd.com/csi/film/7-khoon-maaf/rating-histogram/,7 Khoon Maaf,2011,148,Vishal Bhardwaj,Hindi,India,13,27,42,100,114,264,180,144,20,23,3.00377562
https://letterboxd.com/csi/film/7-years-2016/rating-histogram/,7 Years,2016,77,Roger Gual,Spanish,Spain,5,26,37,121,252,589,502,291,48,33,3.164390756
https://letterboxd.com/csi/film/71-into-the-fire/rating-histogram/,71: Into the Fire,2010,120,John H. Lee,Korean,South Korea,25,65,70,121,125,248,279,224,62,81,3.105769231
https://letterboxd.com/csi/film/7500/rating-histogram/,7500,2019,93,Patrick Vollrath,English,Austria,126,272,382,1465,2427,5543,3551,1872,282,205,3.022945736
https://letterboxd.com/csi/film/7th-floor/rating-histogram/,7th Floor,2013,84,Patxi Amézcua,Spanish,Spain,35,107,126,359,403,564,203,116,18,28,2.616896376
https://letterboxd.com/csi/film/8-bit-christmas/rating-histogram/,8-Bit Christmas,2021,98,Michael Dowse,English,USA,25,85,103,332,558,1202,736,455,63,56,3.008713693
https://letterboxd.com/csi/film/8-heads-in-a-duffel-bag/rating-histogram/,8 Heads in a Duffel Bag,1997,95,Tom Schulman,English,UK,79,232,249,599,444,507,190,97,16,27,2.35
https://letterboxd.com/csi/film/8-million-ways-to-die/rating-histogram/,8 Million Ways to Die,1986,115,Hal Ashby,English,USA,12,49,91,285,367,688,505,317,57,36,2.99750727
https://letterboxd.com/csi/film/8-seconds/rating-histogram/,8 Seconds,1994,105,John G. Avildsen,English,USA,11,32,26,128,123,247,71,78,11,47,2.875968992
https://letterboxd.com/csi/film/8-women-1999/rating-histogram/,8 ½ Women,1999,118,Peter Greenaway,English,Germany,9,36,34,105,103,229,148,141,35,29,3.027042578
https://letterboxd.com/csi/film/800-bullets/rating-histogram/,800 Bullets,2002,124,Álex de la Iglesia,Spanish,Spain,8,17,25,86,138,340,221,164,27,35,3.130537229
https://letterboxd.com/csi/film/88-minutes/rating-histogram/,88 Minutes,2007,108,Jon Avnet,English,USA,402,990,774,1527,1169,1278,497,233,39,71,2.201217765
https://letterboxd.com/csi/film/88/rating-histogram/,88,2015,88,April Mullen,English,Canada,14,47,58,137,148,179,82,54,9,14,2.608490566
https://letterboxd.com/csi/film/8mm/rating-histogram/,8MM,1999,123,Joel Schumacher,English,USA,268,678,798,2795,3312,7717,5528,3678,632,576,3.033407744
https://letterboxd.com/csi/film/9-11-2017/rating-histogram/,11-Sep,2017,88,Martin Guigui,English,USA,894,368,135,143,84,86,31,35,6,40,1.233260154
https://letterboxd.com/csi/film/9-month-stretch/rating-histogram/,9 Month Stretch,2013,82,Albert Dupontel,French,France,12,28,41,103,127,363,283,233,37,30,3.140015911
https://letterboxd.com/csi/film/9-songs/rating-histogram/,9 Songs,2004,70,Michael Winterbottom,English,UK,356,658,517,907,689,778,320,232,43,69,2.203655067
https://letterboxd.com/csi/film/9/rating-histogram/,9,2009,79,Shane Acker,English,USA,304,826,928,3922,5376,14486,10621,8559,1868,2525,3.228827279
https://letterboxd.com/csi/film/964-pinocchio/rating-histogram/,964 Pinocchio,1991,97,Shozin Fukui,,Japanese,53,101,88,245,270,663,547,630,223,237,3.283120707
https://letterboxd.com/csi/film/976-evil-2/rating-histogram/,976-EVIL 2,1991,93,Jim Wynorski,English,USA,18,74,83,165,166,253,106,55,3,8,2.530612245
https://letterboxd.com/csi/film/976-evil/rating-histogram/,976-EVIL,1988,92,Robert Englund,English,USA,25,110,172,505,530,719,414,224,29,48,2.733429395
https://letterboxd.com/csi/film/999/rating-histogram/,$9.99 ,2008,78,Tatia Rosenthal,English,Australia,6,12,19,79,88,222,231,158,42,48,3.267403315
https://letterboxd.com/csi/film/9th-company/rating-histogram/,9th Company,2005,139,Fyodor Bondarchuk,Russian,Russian Federation,12,28,34,78,120,258,285,221,54,40,3.22079646
https://letterboxd.com/csi/film/a-bad-moms-christmas/rating-histogram/,A Bad Moms Christmas,2017,104,Jon Lucas,English,USA,815,1908,2039,4897,4492,6135,2374,1942,282,843,2.57954678
https://letterboxd.com/csi/film/a-bill-of-divorcement/rating-histogram/,A Bill of Divorcement,1932,70,George Cukor,English,USA,1,5,11,45,83,183,139,42,10,11,3.062264151
https://letterboxd.com/csi/film/a-blade-in-the-dark/rating-histogram/,A Blade in the Dark,1983,110,Lamberto Bava,Italian,Italy,23,55,106,285,413,738,491,271,39,26,2.921945239
https://letterboxd.com/csi/film/a-boy-and-his-dog/rating-histogram/,A Boy and His Dog,1975,91,L. Q. Jones,English,USA,81,187,199,638,841,1892,1599,1311,299,268,3.158783322
https://letterboxd.com/csi/film/a-boy-called-christmas/rating-histogram/,A Boy Called Christmas,2021,106,Gil Kenan,English,UK,17,47,43,221,233,528,330,253,59,120,3.112371691
https://letterboxd.com/csi/film/a-boyfriend-for-my-wife/rating-histogram/,A Boyfriend for My Wife,2008,100,Juan Taratuto,Spanish,Argentina,19,43,43,179,193,555,360,251,33,54,3.066473988
https://letterboxd.com/csi/film/a-burning-hot-summer/rating-histogram/,A Burning Hot Summer,2011,95,Philippe Garrel,French,France,17,57,60,187,206,318,231,164,37,46,2.91723356
https://letterboxd.com/csi/film/a-california-christmas/rating-histogram/,A California Christmas,2020,106,Shaun Paul Piccinino,English,USA,469,635,471,848,515,585,190,182,30,83,2.060254491
https://letterboxd.com/csi/film/a-case-of-you/rating-histogram/,A Case of You,2013,91,Kat Coiro,English,USA,73,191,181,552,507,644,224,122,18,27,2.477550217
https://letterboxd.com/csi/film/a-castle-in-italy/rating-histogram/,A Castle in Italy,2013,104,Valeria Bruni‑Tedeschi,French,France,13,37,41,101,106,186,84,57,10,17,2.733128834
https://letterboxd.com/csi/film/a-cat-in-the-brain/rating-histogram/,A Cat in the Brain,1990,93,Lucio Fulci,Italian,Italy,43,88,112,330,356,760,486,426,87,109,3.020736503
https://letterboxd.com/csi/film/a-child-is-waiting/rating-histogram/,A Child Is Waiting,1963,102,John Cassavetes,English,USA,7,14,17,89,163,425,379,268,49,34,3.247404844
https://letterboxd.com/csi/film/a-chorus-line/rating-histogram/,A Chorus Line,1985,117,Richard Attenborough,English,USA,26,96,127,394,446,785,493,431,86,135,3.003974826
https://letterboxd.com/csi/film/a-christmas-carol-1997/rating-histogram/,A Christmas Carol,1997,72,Stan Phillips,English,USA,7,18,27,73,66,149,54,53,18,36,2.958083832
https://letterboxd.com/csi/film/a-christmas-carol-1999/rating-histogram/,A Christmas Carol,1999,95,David Hugh Jones,English,USA,5,39,49,187,268,807,559,533,117,137,3.287671233
https://letterboxd.com/csi/film/a-christmas-carol-2009/rating-histogram/,A Christmas Carol,2009,94,Robert Zemeckis,English,USA,575,1859,2077,7310,8321,18856,9797,8386,1501,2855,3.024448706
https://letterboxd.com/csi/film/a-christmas-carol-2019/rating-histogram/,A Christmas Carol,2019,173,Nick Murphy,English,UK,26,79,66,173,216,528,487,447,111,112,3.212917595
https://letterboxd.com/csi/film/a-christmas-horror-story/rating-histogram/,A Christmas Horror Story,2015,99,Brett Sullivan,English,Canada,76,211,303,757,900,1461,827,475,73,96,2.790789728
https://letterboxd.com/csi/film/a-christmas-kiss/rating-histogram/,A Christmas Kiss,2011,96,John Stimpson,English,USA,43,86,66,115,77,98,45,44,7,36,2.379254457
https://letterboxd.com/csi/film/a-christmas-prince-the-royal-baby/rating-histogram/,A Christmas Prince: The Royal Baby,2019,84,John Schultz,English,USA,680,1127,809,1444,793,1112,267,333,48,208,2.112520158
https://letterboxd.com/csi/film/a-christmas-prince-the-royal-wedding/rating-histogram/,A Christmas Prince: The Royal Wedding,2018,92,John Schultz,English,USA,820,1465,1106,2017,1149,1474,384,458,52,271,2.134351892
https://letterboxd.com/csi/film/a-christmas-prince/rating-histogram/,A Christmas Prince,2017,92,Alex Zamm,English,USA,957,2032,1537,3123,2084,2860,904,954,131,544,2.323251355
https://letterboxd.com/csi/film/a-christmas-story-2/rating-histogram/,A Christmas Story 2,2012,86,Brian Levant,English,Canada,343,213,87,118,45,41,11,10,0,5,1.248568156
https://letterboxd.com/csi/film/a-cinderella-christmas/rating-histogram/,A Cinderella Christmas,2016,93,Tosca Musk,,English,64,92,68,119,92,124,53,41,9,28,2.313043478
https://letterboxd.com/csi/film/a-cinderella-story-christmas-wish/rating-histogram/,A Cinderella Story: Christmas Wish,2019,93,Michelle Johnston,English,USA,894,1144,676,1286,651,798,242,288,49,149,1.969078841
https://letterboxd.com/csi/film/a-cinderella-story-if-the-shoe-fits/rating-histogram/,A Cinderella Story: If the Shoe Fits,2016,92,Michelle Johnston,English,USA,182,218,181,290,161,282,101,112,22,85,2.285495716
https://letterboxd.com/csi/film/a-cinderella-story-once-upon-a-song/rating-histogram/,A Cinderella Story: Once Upon a Song,2011,88,Damon Santostefano,English,USA,263,455,353,898,538,906,334,377,80,265,2.53680913
https://letterboxd.com/csi/film/a-cinderella-story/rating-histogram/,A Cinderella Story,2004,95,Mark Rosman,English,Canada,798,2143,2121,6301,5699,12854,5913,7262,1411,5211,3.083358478
https://letterboxd.com/csi/film/a-civil-action/rating-histogram/,A Civil Action,1998,115,Steven Zaillian,English,USA,17,64,101,513,698,1647,974,488,75,62,3.005928002
https://letterboxd.com/csi/film/a-classic-horror-story/rating-histogram/,A Classic Horror Story,2021,95,Roberto De Feo,Italian,Italy,460,1040,1174,3515,4360,6745,3620,2204,290,344,2.766377568
https://letterboxd.com/csi/film/a-company-man/rating-histogram/,A Company Man,2012,96,Lim Sang-Yun,Korean,South Korea,19,43,65,191,289,707,536,308,36,49,3.072001783
https://letterboxd.com/csi/film/a-connecticut-yankee-in-king-arthurs-court/rating-histogram/,A Connecticut Yankee in King Arthur's Court,1949,106,Tay Garnett,English,USA,2,7,9,32,38,148,62,48,11,10,3.08719346
https://letterboxd.com/csi/film/a-couch-in-new-york/rating-histogram/,A Couch in New York,1996,108,Chantal Akerman,French,Germany,8,41,34,123,200,366,255,139,47,43,3.037420382
https://letterboxd.com/csi/film/a-countess-from-hong-kong/rating-histogram/,A Countess From Hong Kong,1967,113,Charlie Chaplin,English,UK,25,43,71,293,350,689,387,302,90,139,3.077647551
https://letterboxd.com/csi/film/a-cube-of-sugar/rating-histogram/,A Cube of Sugar,2011,116,Reza Mirkarimi,Persian (Farsi),Iran,59,66,41,124,93,192,126,113,30,34,2.746583144
https://letterboxd.com/csi/film/a-cure-for-wellness/rating-histogram/,A Cure for Wellness,2016,146,Gore Verbinski,English,Germany,828,2015,2334,7266,8735,17226,13554,10526,2458,2235,3.062900993
https://letterboxd.com/csi/film/a-dangerous-method/rating-histogram/,A Dangerous Method,2011,99,David Cronenberg,English,Switzerland,186,598,723,3057,4405,9807,6641,4236,747,651,3.063572832
https://letterboxd.com/csi/film/a-dark-place-2018/rating-histogram/,A Dark Place,2018,89,Simon Fellows,English,UK,17,37,64,179,271,415,196,117,15,20,2.812546957
https://letterboxd.com/csi/film/a-day-2017/rating-histogram/,A Day,2017,90,Cho Sun-ho,Korean,South Korea,7,16,29,110,123,401,377,276,42,46,3.248773651
https://letterboxd.com/csi/film/a-deadly-adoption/rating-histogram/,A Deadly Adoption,2015,90,Rachel Lee Goldenberg,English,USA,67,133,116,314,303,447,187,162,20,69,2.642739274
https://letterboxd.com/csi/film/a-dirty-shame/rating-histogram/,A Dirty Shame,2004,89,John Waters,English,USA,126,232,179,544,535,935,561,494,90,165,2.83954934
https://letterboxd.com/csi/film/a-dogs-journey/rating-histogram/,A Dog's Journey,2019,120,Gail Mancuso,English,Hong Kong,99,230,251,670,786,1906,1212,1159,273,759,3.210415248
https://letterboxd.com/csi/film/a-dogs-purpose/rating-histogram/,A Dog's Purpose,2017,100,Lasse Hallström,English,India,525,984,891,2284,2349,5416,3433,3516,862,2250,3.131052865
https://letterboxd.com/csi/film/a-dogs-way-home/rating-histogram/,A Dog's Way Home,2019,96,Charles Martin Smith,English,USA,299,479,448,1012,947,1502,672,610,130,396,2.702848345
https://letterboxd.com/csi/film/a-dragon-arrives/rating-histogram/,A Dragon Arrives!,2016,107,Mani Haghighi,,Persian (Farsi),63,85,57,132,149,314,268,257,78,65,3.01260218
https://letterboxd.com/csi/film/a-fairly-odd-christmas/rating-histogram/,A Fairly Odd Christmas,2012,65,Savage Steve Holland,English,USA,342,289,104,133,43,49,17,27,3,19,1.376705653
https://letterboxd.com/csi/film/a-fairly-odd-movie-grow-up-timmy-turner/rating-histogram/,"A Fairly Odd Movie: Grow Up, Timmy Turner!",2011,57,Savage Steve Holland,English,USA,1974,1741,567,580,230,226,51,56,3,54,1.218077344
https://letterboxd.com/csi/film/a-fairly-odd-summer/rating-histogram/,A Fairly Odd Summer,2014,66,Savage Steve Holland,English,USA,350,218,60,59,24,45,8,12,5,19,1.236875
https://letterboxd.com/csi/film/a-faithful-man/rating-histogram/,A Faithful Man,2018,75,Louis Garrel,French,France,62,191,200,741,1063,2332,1400,797,114,135,2.975621891
https://letterboxd.com/csi/film/a-fall-from-grace-2020/rating-histogram/,A Fall from Grace,2020,120,Tyler Perry,English,USA,713,1029,804,1387,1131,1710,924,1003,235,621,2.587789055
https://letterboxd.com/csi/film/a-family-man/rating-histogram/,A Family Man,2016,108,Mark Williams,English,Canada,35,94,102,255,276,430,196,185,19,54,2.755771567
https://letterboxd.com/csi/film/a-family-submerged/rating-histogram/,A Family Submerged,2018,91,María Alché,Spanish,Argentina,7,16,17,77,85,240,198,194,38,41,3.260131435
